Sales and Distribution,Pace,Pace 2 CT PCA,Lesotho,4306
Sales and Distribution,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,Slovenia,4307
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HIV-1 and HCV Auto Detect Reagents,Papua New Guinea,4308
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,Albania,4309
Sales and Distribution,Pace,Pace 2 GC PCA,Spain,4310
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,"Canada - Manitoba, Saskatchewan",4311
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,Turkey - MedKim,4312
Sales and Distribution,DTS Systems,DTS 400 System,Uganda,4313
Sales and Distribution,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,Singapore,4314
Sales and Distribution,Streptococcus - GASDirect,GASDirect Test,Finland - Immuno Diagnostics,4315
Sales and Distribution,DTS Systems,DTS 800 System,Bahamas,4316
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA Auto Detect Reagents,Iceland,4317
Sales and Distribution,Pace,Pace 2 GC,Nigeria,4318
Sales and Distribution,Aptima,APTIMA GC Assay,United States,4319
Sales and Distribution,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,Malawi,4320
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,Lithuania,4321
Sales and Distribution,Elucigene,Elucigene CF (Cystic Fibrosis) Products,Poland,4322
Sales and Distribution,Aptima HPV,APTIMA HPV Assay,Malta,4323
Locations,Tepnel Pharma Services,Discovery & cGLP Pre-Clinical,United Kingdom - Pharmaceutical Livingston,4324
Sales and Distribution,LIFECODES,RBC Genotyping,Turkey,4325
Sales and Distribution,Aptima,APTIMA Urine Specimen Collection Kit for Male and Female Urine Specimens,"Canada - Manitoba, Saskatchewan",4326
Sales and Distribution,Prodesse,Prodesse ProFAST+,Greece,4327
Sales and Distribution,Aptima,APTIMA CT Assay,Austria,4328
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,Samoa,4329
Sales and Distribution,Pace,Pace 2 CT/GC,Angola,4330
Sales and Distribution,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,Italy,4331
Sales and Distribution,Diaclone,Diaclone Elispot,Germany - Milenia,4332
Sales and Distribution,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,Afghanistan,4333
Sales and Distribution,Prodesse,Prodesse ProPneumo-1,Sweden,4334
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HCV Proficiency Panel,Samoa,4335
Sales and Distribution,Bacterial Culture Identification,Gen-Probe Detection Reagent Kit,Kenya,4336
Sales and Distribution,AMPLIFIED MTD,AMPLIFIED MTD (Mycobacterium Tuberculosis Direct) Test,Tajikistan,4337
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,Ireland,4338
Sales and Distribution,DTS Systems,DTS 400 System,Portugal,4339
Sales and Distribution,DTS Systems,DTS 400 System,Estonia - Siemens Medical Solutions,4340
Sales and Distribution,DTS Systems,DTS 800 System,Canada - Quebec,4341
Sales and Distribution,Prodesse,ProGasto Cd,Netherlands,4342
Locations,APTIMA,APTIMA CT/GC,Gen-Probe Incorporated,4343
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,Ethiopia,4344
Sales and Distribution,DTS Systems,DTS 800 System,Georgia,4345
Sales and Distribution,AMPLIFIED MTD,AMPLIFIED MTD (Mycobacterium Tuberculosis Direct) Test,Namibia,4346
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Argentina,4347
Sales and Distribution,Bacterial Culture Identification,AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,Turkmenistan,4348
Sales and Distribution,Fungal Culture Identification,AccuProbe Culture Identification Reagent Kit,Papua New Guinea,4349
Sales and Distribution,Diaclone,Diaclone mAB,Belgium,4350
Sales and Distribution,Bacterial Culture Identification,AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,Kyrgyzstan,4351
Sales and Distribution,Streptococcus - Group B,AccuProbe GROUP B Streptococcus Culture Identification Test,Palau,4352
Sales and Distribution,LIFECODES,KIR Genotyping,Republica Muldova,4353
Sales and Distribution,Bacterial Culture Identification,AccuProbe LISTERIA MONOCYTOGENES Culture Identification Test,Israel,4354
Sales and Distribution,Aptima,APTIMA CT Assay,United Arab Emirates,4355
Sales and Distribution,Pace,Pace 2 CT,Uruguay,4356
Sales and Distribution,Bacterial Culture Identification,AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test,Thailand,4357
Sales and Distribution,DTS Systems,DTS 800 System,Liechtenstein,4358
Sales and Distribution,Streptococcus - GASDirect,GASDirect Test,Kuwait,4359
Sales and Distribution,LEADER Systems,LEADER HC+,Netherlands,4360
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 Proficiency Panel,Nauru,4361
Sales and Distribution,Pace,Pace 2 GC,Austria,4362
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,Egypt,4363
Sales and Distribution,Bacterial Culture Identification,AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test,Switzerland,4364
Sales and Distribution,Aptima,APTIMA GC Assay,Georgia,4365
Sales and Distribution,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,Turkey - Mikromed,4366
Sales and Distribution,Streptococcus - Group B,Gen-Probe Detection Reagent Kit,Micronesia,4367
Sales and Distribution,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,Malaysia,4368
Sales and Distribution,Prodesse,Prodesse Pro hMPV,Brazil,4369
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,Belarus,4370
Sales and Distribution,LEADER Systems,LEADER 50i,Algeria,4371
Sales and Distribution,Streptococcus - Group B,AccuProbe Culture Identification Reagent Kit,Netherlands,4372
Sales and Distribution,AMPLIFIED MTD,AMPLIFIED MTD (Mycobacterium Tuberculosis Direct) Test,Rwanda,4373
Sales and Distribution,Prodesse,Prodesse Pro hMPV,United Kingdon,4374
Sales and Distribution,Aptima,APTIMA Specimen Transfer Kit for use with Liquid Pap Specimens,Italy,4375
Sales and Distribution,LEADER Systems,LEADER 450i,Finland - Immuno Diagnostics,4376
Sales and Distribution,Aptima,APTIMA Auto Detect Reagents,Malaysia,4377
Sales and Distribution,Prodesse,Prodesse ProPneumo-1,Philippines,4378
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,Palau,4379
Sales and Distribution,Streptococcus - Group B,Gen-Probe Detection Reagent Kit,Singapore,4380
Sales and Distribution,Aptima HPV,APTIMA HPV Assay,Switzerland French Speaking,4381
Sales and Distribution,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,Mozambique,4382
Sales and Distribution,Bacterial Culture Identification,AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test,Hong Kong,4383
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,Nauru,4384
Sales and Distribution,Fungal Culture Identification,AccuProbe Culture Identification Reagent Kit,Zimbabwe,4385
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,Andorra,4386
Sales and Distribution,Prodesse,Prodesse ProAdeno+,Netherlands,4387
Sales and Distribution,LIFECODES,HLA Typing,Portugal,4388
Sales and Distribution,Aptima,APTIMA Urine Specimen Collection Kit for Male and Female Urine Specimens,Canada - Ontario,4389
Sales and Distribution,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,Korea - South,4390
Sales and Distribution,Aptima,APTIMA Specimen Transfer Kit for use with Liquid Pap Specimens,Portugal,4391
Sales and Distribution,LEADER Systems,LEADER HC+,Hong Kong,4392
Sales and Distribution,Streptococcus - GASDirect,Gen-Probe Detection Reagent Kit,Nauru,4393
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,Latvia,4394
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HIV-1 and HCV Auto Detect Reagents,Canada - Quebec,4395
Sales and Distribution,LIFECODES,Cytokine SNP Typing,Bahrain,4396
Sales and Distribution,Aptima,APTIMA COMBO 2 Assay,Vatican City,4397
Sales and Distribution,Aptima HPV,APTIMA HPV Assay,Finland - Immuno Diagnostics,4398
Sales and Distribution,Diaclone,Diaclone Diaplex,Spain,4399
Sales and Distribution,Streptococcus - Group B,AccuProbe GROUP B Streptococcus Culture Identification Test,Mozambique,4400
Sales and Distribution,Aptima,APTIMA Unisex Swab Specimen Collection Kit for Endovervical and Male Urethral Swab Specimens,Romania,4401
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA Auto Detect Reagents,Portugal,4402
Sales and Distribution,Streptococcus - GASDirect,Gen-Probe Detection Reagent Kit,Tunisia,4403
Sales and Distribution,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,Poland,4404
Sales and Distribution,TIGRIS,TIGRIS DTS System,Madagascar,4405
Sales and Distribution,Elucigene,Elucigene CF (Cystic Fibrosis) Products,Greece,4406
Sales and Distribution,Bacterial Culture Identification,AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test,Australia,4407
Sales and Distribution,Streptococcus - Group B,AccuProbe GROUP B Streptococcus Culture Identification Test,Bahamas,4408
Sales and Distribution,Diaclone,Diaclone mAB,France,4409
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,Costa Rica,4410
Sales and Distribution,Streptococcus - Group B,Gen-Probe Detection Reagent Kit,Georgia,4411
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,Italy,4412
Sales and Distribution,Pace,Pace 2 CT/GC,Estonia - Siemens Medical Solutions,4413
Sales and Distribution,AMPLIFIED MTD,AMPLIFIED MTD (Mycobacterium Tuberculosis Direct) Test,Canada - Ontario,4414
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,Kazakhstan,4415
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA Auto Detect Reagents,Jamaica,4416
Sales and Distribution,Aptima,APTIMA Vaginal Swab Specimen Collection Kit,Angola,4417
Sales and Distribution,LIFECODES,LSA Single Antigen,Australia,4418
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,New Zealand,4419
Sales and Distribution,Aptima,APTIMA Urine Specimen Collection Kit for Male and Female Urine Specimens,Switzerland French Speaking,4420
Sales and Distribution,Diaclone,Diaclone Diaplex,Italy - PANTEC,4421
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 Proficiency Panel,Zambia,4422
Sales and Distribution,Aptima,APTIMA COMBO 2 Assay,Czech Republic,4423
Sales and Distribution,Streptococcus - GASDirect,Gen-Probe Detection Reagent Kit,Canada - Ontario,4424
Sales and Distribution,LEADER Systems,LEADER HC+,Russian Federation,4425
Customer Service,Blood Screening,Procleix WNV Assay,Gen-Probe Incorporated,4426
Sales and Distribution,Pace,Pace 2 CT/GC,Ireland,4427
Sales and Distribution,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,Tunisia,4428
Sales and Distribution,Bacterial Culture Identification,Gen-Probe Detection Reagent Kit,Dominican Republic,4429
Sales and Distribution,Bacterial Culture Identification,AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,Vietnam,4430
Sales and Distribution,Pace,Pace 2 GC PCA,Vietnam,4431
Sales and Distribution,Aptima,APTIMA COMBO 2 Assay,Swaziland,4432
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Complex Culture Identification Test,Tonga,4433
Sales and Distribution,LIFECODES,Cytokine SNP Typing,China,4434
Sales and Distribution,TIGRIS,TIGRIS DTS System,Czech Republic,4435
Sales and Distribution,Aptima,APTIMA Specimen Transfer Kit for use with Liquid Pap Specimens,Micronesia,4436
Sales and Distribution,Aptima,APTIMA Urine Specimen Collection Kit for Male and Female Urine Specimens,Italy,4437
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,"Canada - Alberta, British Columbia",4438
Sales and Distribution,Aptima,APTIMA Specimen Transfer Kit for use with Liquid Pap Specimens,Bulgaria,4439
Sales and Distribution,Streptococcus - Group B,Gen-Probe Detection Reagent Kit,Greece,4440
Sales and Distribution,Pace,Pace 2 GC PCA,Uruguay,4441
Sales and Distribution,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,Namibia,4442
Sales and Distribution,Aptima,APTIMA CT Assay,Latvia,4443
Sales and Distribution,Elucigene,Elucigene QST*R,Germany,4444
Sales and Distribution,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,Madagascar,4445
Sales and Distribution,Pace,Pace 2 GC PCA,Honduras,4446
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HCV Proficiency Panel,Ireland,4447
Sales and Distribution,Diaclone,Diaclone mAB,Hong Kong - GENETIMES,4448
Sales and Distribution,Aptima,APTIMA COMBO 2 Assay,Finland - Direct Sales,4449
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Taiwan,4450
Sales and Distribution,AMPLIFIED MTD,Gen-Probe Detection Reagent Kit,Finland - Immuno Diagnostics,4451
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA Auto Detect Reagents,India,4452
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HCV RNA Qualitative Assay,China,4453
Sales and Distribution,Pace,Pace 2 GC,Tunisia,4454
Sales and Distribution,Aptima,APTIMA COMBO 2 Assay,Andorra,4455
Sales and Distribution,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,"Canada - Alberta, British Columbia",4456
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,DR Congo,4457
Sales and Distribution,Bacterial Culture Identification,Gen-Probe Detection Reagent Kit,China,4458
Sales and Distribution,Pace,Pace 2 CT,Belarus,4459
Sales and Distribution,AMPLIFIED MTD,AMPLIFIED MTD (Mycobacterium Tuberculosis Direct) Test,Albania,4460
Sales and Distribution,Streptococcus - GASDirect,Gen-Probe Detection Reagent Kit,Afghanistan,4461
Sales and Distribution,Aptima,APTIMA Auto Detect Reagents,Mexico,4462
Sales and Distribution,Streptococcus - GASDirect,GASDirect Test,Vietnam,4463
Sales and Distribution,Bacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Latvia,4464
Sales and Distribution,LIFECODES,LSA Single Antigen,Jordan,4465
Sales and Distribution,AMPLIFIED MTD,Gen-Probe Detection Reagent Kit,Portugal,4466
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HIV-1 and HCV Auto Detect Reagents,Malta,4467
Sales and Distribution,Aptima,APTIMA Specimen Transfer Kit for use with Liquid Pap Specimens,Canada - Ontario,4468
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 Proficiency Panel,Japan,4469
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HIV-1 and HCV Auto Detect Reagents,Slovenia,4470
Sales and Distribution,Pace,Pace 2 GC PCA,Kenya,4471
Sales and Distribution,AMPLIFIED MTD,Gen-Probe Detection Reagent Kit,Chile,4472
Sales and Distribution,Aptima,APTIMA COMBO 2 Assay,Bahamas,4473
Sales and Distribution,LIFECODES,DSA Donor Specific Antibody,Turkey,4474
Sales and Distribution,Mycobacterial Culture Identification,Gen-Probe Detection Reagent Kit,Latvia,4475
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HCV RNA Qualitative Assay,Italy,4476
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM GORDONAE Culture Identification Test,Liechtenstein,4477
Sales and Distribution,Aptima,APTIMA Vaginal Swab Specimen Collection Kit,Kazakhstan,4478
Sales and Distribution,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,Portugal,4479
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,Botswana,4480
Sales and Distribution,LEADER Systems,LEADER 450i,Lesotho,4481
Sales and Distribution,Elucigene,Elucigene TRP (Thrombosis) Products,Slovakia,4482
Technical Support,DTS,DTS 400 System,Gen-Probe Incorporated,4483
Sales and Distribution,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,Spain,4484
Sales and Distribution,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,Malawi,4485
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,Tanzania,4486
Sales and Distribution,Aptima,APTIMA Urine Specimen Collection Kit for Male and Female Urine Specimens,Ecuador,4487
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HCV Proficiency Panel,Luxembourg,4488
Sales and Distribution,AMPLIFIED MTD,AMPLIFIED MTD (Mycobacterium Tuberculosis Direct) Test,Tanzania,4489
Sales and Distribution,LIFECODES,HLA Typing,Germany,4490
Sales and Distribution,LEADER Systems,LEADER HC+,Finland - Direct Sales,4491
Sales and Distribution,Bacterial Culture Identification,Gen-Probe Detection Reagent Kit,United Kingdom,4492
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,Italy,4493
Sales and Distribution,Fungal Culture Identification,AccuProbe HISTOPLASMA CAPSULATUM Culture Identification Test,France,4494
Sales and Distribution,Bacterial Culture Identification,Gen-Probe Detection Reagent Kit,Hungary,4495
Locations,Culture Identification - Mycobacterial,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,Gen-Probe Incorporated,4496
Sales and Distribution,LEADER Systems,LEADER 450i,Lithuania,4497
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA Auto Detect Reagents,Peru,4498
Sales and Distribution,Bacterial Culture Identification,AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,DR Congo,4499
Sales and Distribution,Bacterial Culture Identification,AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test,United Arab Emirates,4500
Sales and Distribution,Diaclone,Diaclone Diaplex,Hong Kong - TIN HANG,4501
Sales and Distribution,Diaclone,Diaclone Elispot,Norway,4502
Sales and Distribution,Streptococcus - Group B,Gen-Probe Detection Reagent Kit,Mauritius,4503
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,United Arab Emirates,4504
Sales and Distribution,Bacterial Culture Identification,AccuProbe HAEMOPHILUS INFLUENZAE Culture Identification Test,Mali,4505
Sales and Distribution,Prodesse,Prodesse ProFlu-ST,Portugal,4506
Sales and Distribution,Prodesse,Prodesse ProAdeno+,Saudi Arabia,4507
Sales and Distribution,Diaclone,Diaclone Elisa,Finland,4508
Sales and Distribution,LIFECODES,DSA Donor Specific Antibody,Czech Republic,4509
Sales and Distribution,DTS Systems,DTS 400 System,Netherlands,4510
Sales and Distribution,Aptima,APTIMA CT Assay,Mozambique,4511
Sales and Distribution,Prodesse,ProGasto Cd,Portugal,4512
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 Proficiency Panel,Jamaica,4513
Sales and Distribution,Bacterial Culture Identification,AccuProbe NEISSERIA GONORRHOEAE Culture Identification Test,Greece,4514
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Hungary,4515
Sales and Distribution,Streptococcus - Group B,Gen-Probe Detection Reagent Kit,Egypt,4516
Sales and Distribution,Streptococcus - GASDirect,GASDirect Test,Canada - Quebec,4517
Sales and Distribution,TIGRIS,TIGRIS DTS System,Sweden,4518
Sales and Distribution,Streptococcus - GASDirect,Gen-Probe Detection Reagent Kit,"Canada - Manitoba, Saskatchewan",4519
Sales and Distribution,Aptima,APTIMA GC Assay,Russian Federation,4520
Sales and Distribution,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,Kuwait,4521
Sales and Distribution,LIFECODES,HLA Typing,Poland,4522
Sales and Distribution,AMPLIFIED MTD,Gen-Probe Detection Reagent Kit,Turkmenistan,4523
Sales and Distribution,AMPLIFIED MTD,AMPLIFIED MTD (Mycobacterium Tuberculosis Direct) Test,Singapore,4524
Sales and Distribution,LIFECODES,LSA Single Antigen,Saudi Arabia,4525
Sales and Distribution,Streptococcus - Group B,AccuProbe Culture Identification Reagent Kit,San Marino,4526
Sales and Distribution,Bacterial Culture Identification,AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,New Zealand,4527
Customer Service,Culture Identification - Mycobacterial,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,Gen-Probe Incorporated,4528
Sales and Distribution,LIFECODES,HLA Typing,Chile,4529
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 Proficiency Panel,Denmark,4530
Sales and Distribution,Aptima,APTIMA CT Assay,Botswana,4531
Sales and Distribution,LEADER Systems,LEADER HC+,Hungary,4532
Sales and Distribution,LIFECODES,KIR Genotyping,Tunisia,4533
Sales and Distribution,Aptima HPV,APTIMA HPV Assay,Cyprus,4534
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Azerbaijan,4535
Sales and Distribution,AMPLIFIED MTD,AMPLIFIED MTD (Mycobacterium Tuberculosis Direct) Test,Lesotho,4536
Sales and Distribution,Aptima,APTIMA Specimen Transfer Kit for use with Liquid Pap Specimens,"Canada - Manitoba, Saskatchewan",4537
Sales and Distribution,Prodesse,Prodesse ProPneumo-1,Jordan,4538
Sales and Distribution,Prodesse,Prodesse ProFlu-ST,Israel,4539
Sales and Distribution,Bacterial Culture Identification,AccuProbe STAPHYLOCOCCUS AUREUS Culture Identification Test,Canada - Quebec,4540
Sales and Distribution,Aptima,APTIMA Unisex Swab Specimen Collection Kit for Endovervical and Male Urethral Swab Specimens,Turkey - MedKim,4541
Sales and Distribution,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,Kiribati,4542
Sales and Distribution,Streptococcus - Group B,AccuProbe Culture Identification Reagent Kit,Georgia,4543
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM INTRACELLULARE Culture Identification Test,Malaysia,4544
Sales and Distribution,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,Marshall Islands,4545
Sales and Distribution,Pace,Pace 2 CT,Singapore,4546
Sales and Distribution,DTS Systems,DTS 400 System,United Kingdom - South,4547
Customer Service,Diaclone,Diaclone ELISA,Gen-Probe Diaclone SAS,4548
Sales and Distribution,Aptima,APTIMA CT Assay,Turkey - Mikromed,4549
Sales and Distribution,Streptococcus - Group B,Gen-Probe Detection Reagent Kit,Cyprus,4550
Sales and Distribution,Prodesse,Prodesse ProFAST+,Philippines,4551
Sales and Distribution,Fungal Culture Identification,AccuProbe COCCIDIOIDES IMMITIS Culture Identification Test,Denmark,4552
Sales and Distribution,Pace,Pace 2 GC,Korea - South,4553
Sales and Distribution,AMPLIFIED MTD,Gen-Probe Detection Reagent Kit,Marshall Islands,4554
Sales and Distribution,Bacterial Culture Identification,AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test,Estonia - Siemens Medical Solutions,4555
Sales and Distribution,Bacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Australia,4556
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 Proficiency Panel,Micronesia,4557
Sales and Distribution,Aptima,APTIMA Vaginal Swab Specimen Collection Kit,Andorra,4558
Sales and Distribution,LIFECODES,Gen-Probe Fluoroanalyzer,Republica Muldova,4559
Sales and Distribution,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,Iceland,4560
Sales and Distribution,Fungal Culture Identification,AccuProbe Culture Identification Reagent Kit,Dominican Republic,4561
Sales and Distribution,LEADER Systems,LEADER 50i,Hungary,4562
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1and HCV Auto Detect Reagents,Saudi Arabia,4563
Sales and Distribution,Bacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Singapore,4564
Sales and Distribution,Streptococcus - Group B,AccuProbe Culture Identification Reagent Kit,Nigeria,4565
Locations,DTS,DTS 800 System,Gen-Probe Incorporated,4566
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Kazakhstan,4567
Sales and Distribution,Bacterial Culture Identification,AccuProbe STREPTOCOCCUS PNEUMONIAE Culture Identification Test,Tanzania,4568
Sales and Distribution,Fungal Culture Identification,AccuProbe BLASTOMYCES DERMATITIDIS Culture Identification Test,Luxembourg,4569
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,Micronesia,4570
Sales and Distribution,LEADER Systems,LEADER 450i,Armenia,4571
Customer Service,Nucleon Automated DNA Kits,Nucleoplex Automated Plant DNA Kit,Gen-Probe Life Sciences Ltd.  UK,4572
Locations,AMPLIFIED MTD,Gen-Probe Detection Reagent Kit,Gen-Probe Incorporated,4573
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM KANSASII Culture Identification Test,Botswana,4574
Sales and Distribution,Bacterial Culture Identification,AccuProbe GROUP B STREPTOCOCCUS Culture Identification Test,Kenya,4575
Sales and Distribution,Aptima HPV,APTIMA HPV Assay,Mozambique,4576
Sales and Distribution,Streptococcus - Group B,AccuProbe Culture Identification Reagent Kit,Mozambique,4577
Sales and Distribution,Fungal Culture Identification,Gen-Probe Detection Reagent Kit,Panama,4578
Sales and Distribution,Aptima,APTIMA Urine Specimen Collection Kit for Male and Female Urine Specimens,Jamaica,4579
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,Canada - Quebec,4580
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM TUBERCULOSIS Complex Culture Identification Test,Israel,4581
Sales and Distribution,LEADER Systems,LEADER 450i,Honduras,4582
Sales and Distribution,DTS Systems,DTS 800 System,Malaysia,4583
Sales and Distribution,APTIMA HIV-1 RNA Qualitative Assay,APTIMA HIV-1 RNA Qualitative Assay,Armenia,4584
Sales and Distribution,Bacterial Culture Identification,AccuProbe Culture Identification Reagent Kit,Kyrgyzstan,4585
Sales and Distribution,Aptima,APTIMA Vaginal Swab Specimen Collection Kit,Austria,4586
Sales and Distribution,Mycobacterial Culture Identification,AccuProbe MYCOBACTERIUM AVIUM Culture Identification Test,Kuwait,4587
Locations,Nucleon Hard & Soft Tissue,Hard Tissues & Paraffin Sections,Gen-Probe Life Sciences Ltd.  UK,4588
Sales and Distribution,DTS Systems,DTS 800 System,Botswana,4589
Technical Support,Blood Screening,Procleix WNV Assay,Gen-Probe Incorporated,4590
Sales and Distribution,Aptima,APTIMA Auto Detect Reagents,Turkey - Mikromed,4591
Sales and Distribution,APTIMA HCV Qualitative Kit,APTIMA HCV Proficiency Panel,Honduras,4592
